schedule_id,menu_id,history_no,cooking_date,recipe_id,directions_detail_id,sequence_no,directions_detail,cooking_order,start_of_cooking_time,end_of_cooking_time,indent_no,start_pararell_flag,created_id,created_at,updated_id,updated_at
245581,244,1,0,2113,32218,1,豚ロース(生姜焼き用)は筋切りをしてから容器等に移して、保存,9,39,41,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
245582,244,1,0,158,29086,1,ブリはペーパータオルで水気を取って、酒を振ってから、保存,7,42,43,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
245583,244,1,0,4,32230,1,あさり(砂抜き済み)は、貝同士をこすり合わせて洗い、水気を取って、保存,8,44,45,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
245584,244,1,0,2110,32244,1,鯵(切り身)は余分な水分を拭き取り、塩、こしょうを振り、薄力粉→溶き卵→パン粉の順につけて保存,10,46,47,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
245585,244,1,1,202,32212,3,酢と砂糖を混ぜ合わせたところに、生わかめときゅうりを加えて一緒に和え、器に盛り付けてからお好みで細切りの生姜を散らして完成,1,1,1,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
245586,244,1,1,2109,32199,6,冷蔵庫から取り出し、2cm角に切って、ココアを入れた器に生チョコを竹串等で転がしまぶして、冷蔵庫で冷やしていただきます(冷凍庫で1〜2か月保存できます),2,2,4,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
245587,244,1,1,2109,32200,7,(※ハート型で抜いてもOK。抜き型で抜いてから、ココアをまぶす。最後に茶こしでココアをふると表面がきれい。),2,5,5,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
245588,244,1,1,357,32215,3,卵をボウルに割り入れ、溶きほぐした後、下味付きの鶏肉を溶き卵につけてから片栗粉をまぶす,3,6,7,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
245589,244,1,1,357,32216,4,片栗粉をまぶした鶏肉を180度の揚げ油でからりと揚げる,3,8,13,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
245590,244,1,1,357,32217,5,鶏のから揚げをお皿に盛り付け、食べ易い大きさにちぎったレタスとミニトマト、お好みでレモンの櫛切りを添えたら完成,3,14,14,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
245591,244,1,2,158,29087,2,フライパンを温めてからサラダ油を注いで、ブリを片面2分ずつ焼く,1,1,4,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
245592,244,1,2,1656,29089,1,あげは食べやすい大きさに切る,2,1.1,1.1,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
245593,244,1,2,1656,29090,2,玉ねぎは櫛切りにする,2,2,2,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
245594,244,1,2,1656,29091,3,だしと玉ねぎを鍋に入れて中火にかける,2,3,5,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
245595,244,1,2,138,21806,1,ニラは長さ4cmに切る,3,3.1,3.1,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
245596,244,1,2,138,21807,2,卵は溶きほぐす,3,4,4,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
245597,244,1,2,158,29088,3,一旦、フライパンを火から離してstillたれを加え、再び火にかけてブリに照りが付いたら器に盛り付け、大葉を添えて完成,1,5,7,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
245598,244,1,2,1656,29092,4,沸騰したらあげを加え、ひと煮立したら白味噌を加える,2,6,6,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
245599,244,1,2,138,21808,3,フライパンで胡麻油を温めてから卵を入れて大きく混ぜ、ニラを加える,3,6.1,8.1,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
245600,244,1,2,1656,29093,5,お味噌汁をお椀によそい、お好みで三つ葉を散らして完成,2,8,8,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
245601,244,1,2,138,21809,4,ニラがしんなりしたら、塩とこしょうを振って味を整え、お皿に盛り付けて完成,3,9,10,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
245602,244,1,3,4,32231,2,じゃがいもは洗ってレンジで3分加熱する,1,1,3,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
245603,244,1,3,33,32507,2,玉ねぎとエビをバターで炒め、砕いたコンソメ固形と塩、こしょうで味を付ける,2,1.1,2.1,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
245604,244,1,3,4,32232,3,加熱したじゃがいもは、皮をむいてから食べやすい大きさに切る,1,4,5,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
245605,244,1,3,4,32233,4,鍋に水、あさり、じゃがいもを入れて火にかける,1,6,6,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
245606,244,1,3,33,32508,3,エビの色が変わってきたら、ごはんとピーマンを加えて更に炒める,2,6.1,7.1,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
245607,244,1,3,4,32234,5,沸騰してきたら鶏がらスープの素と酒を入れる,1,7,8,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
245608,244,1,3,33,32509,4,ケチャップを加えて味を調えてから取り出した後、フライパンをきれいにしておく,2,8,8,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
245609,244,1,3,4,32235,6,あさりとじゃがいものスープを器に注ぎ、刻んだ万能ねぎ、お好みで鷹の爪を散らして完成,1,9,10,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
245610,244,1,3,33,32510,5,卵を溶きほぐし、マヨネーズと牛乳を加えてよく混ぜる,2,11,12,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
245611,244,1,3,33,32511,6,お皿にケチャップライスをこんもりと盛る(4皿),2,13,13,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
245612,244,1,3,33,32512,7,フライパンにサラダ油を注いで温めてから卵液を1/4量流し入れ、一混ぜして半熟の状態で、ケチャップライスの上にのせる(同様に3皿分作る),2,14,16,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
245613,244,1,3,33,32513,8,オムライスの上からケチャップをかけて、お好みでグリーンピースを上に散らせば完成,2,17,18,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
245614,244,1,4,363,28543,5,大根の甘酢漬けを器に盛り付けて完成,1,1,1,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
245615,244,1,4,2113,32219,2,豚ロース(生姜焼き用)は、茶漉しで薄力粉を両面に薄くまぶす,2,2,4,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
245616,244,1,4,2113,32220,3,生姜と玉ねぎをすりおろし、stillたれと併せる,2,5,6,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
245617,244,1,4,2113,32221,4,温めたフライパンにサラダ油を加え、豚肉を広げて焼き、両面､8割ほど火が通ったら生姜だれを加えて焼く,2,7,12,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
245618,244,1,4,2113,32222,5,豚の生姜焼きをお皿に盛り付け、お好みでキャベツの千切りやミニトマトなどを添えたら完成,2,13,13,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
245619,244,1,5,1657,32249,2,鍋に大根とベーコン、水を入れてから火にかけ、沸騰してきたらコンソメ固形を加える,1,1,3,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
245620,244,1,5,2110,32245,2,鯵を180℃の揚げ油で揚げる,2,1.1,6.1,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
245621,244,1,5,2110,32246,3,キャベツは千切りにし、きゅうりは斜め切り、ミニトマトは半分に切る,2,1.2,3.2,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
245622,244,1,5,1657,32250,3,大根が柔らかくなったら塩、こしょう、しょう油で調味する,1,4,6,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
245623,244,1,5,1657,32251,4,ベーコンと大根のスープをお椀によそい、お好みで刻んだ大根の葉を散らしたら完成,1,7,8,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
245624,244,1,5,2110,32247,4,野菜と一緒に鯵のフライをお皿に盛り付けて完成,2,9,9,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
246197,258,1,0,2111,32780,2,菜の花は熱湯で茹でて水に取り、3cm長さに切る,3,1,5,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
246198,258,1,0,1854,32765,1,ごぼうは皮をこすり落としてから1cm程の長さに切り、さっと酢水(水ボウル一杯+酢数滴〔分量外〕)にさらしてから、ざるに上げる,1,1.1,3.1,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
246199,258,1,0,1854,32766,2,ごぼうは水から2分茹でる,1,4,8,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
246200,258,1,0,1854,32767,3,豚肩ロース(ブロック)は、一口大に切る,1,4.1,5.1,2,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
246201,258,1,0,1858,32800,1,にんにくは、みじん切りにする,2,6,6,2,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
246202,258,1,0,1858,32801,2,小鍋にオリーブオイルを注いでからにんにくを炒め、香りが出たらトマト缶を加えて煮詰る,2,7,9,2,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
246203,258,1,0,1854,32768,4,鍋に火をかけ、サラダ油(分量外)を加えてから豚肉を焼いて焼き色をつけ、★の水と茹で大豆缶、ごぼう、★の調味料を加えて豚肉が柔らかくなるまで弱火で20分程煮る,1,9,28,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
246204,258,1,0,1858,32802,3,しっかり水分を飛ばしてからハーブソルトで味付けをして、粗熱が取れたら容器に移して、保存,2,10,14,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
246205,258,1,0,2111,32779,1,タラ切り身は一口サイズに切ってペーパーで水気を拭く,3,10.1,12.1,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
246206,258,1,0,2111,32781,3,タラに片栗粉をまぶしてから、180℃の揚げ油でからりと揚げる,3,15,24,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
246207,258,1,0,2134,31820,1,筍(水煮)は薄切り、ピーマン、パプリカは細切りにして容器に入れ、保存,5,16,20,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
246208,258,1,0,2111,32782,4,卵を茹でて茹で卵を作る,3,25,39,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
246209,258,1,0,2134,31821,2,牛肉は細切りにし、しょう油、酒をふりかけて容器に入れ、保存,5,26,27,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
246210,258,1,0,1854,32769,5,豚肉が柔らかくなったら粗熱を取って、保存,1,29,29,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
246211,258,1,0,1847,32821,1,生鮭は水分をペーパータオルでふき取り、stillたれに浸けて、保存,4,30,34,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
246212,258,1,0,2111,32783,5,stillたれと酢、マスタードを混ぜ合わせたタレで菜の花を和えてから、更に揚げたタラを加えて和える,3,40,43,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
246213,258,1,0,2111,32784,6,茹でた卵をみじん切りにし、タラと菜の花にちらし、容器に入れて保存,3,44,45,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
246214,258,1,1,2097,32786,1,菜の花は熱湯に塩を加えてさっと茹でる,1,1,3,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
246215,258,1,1,1854,32770,6,大豆と豚肩ロースの味噌煮を温めてから、器に盛り付けて完成,3,1.1,2.1,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
246216,258,1,1,2097,32787,2,菜の花の水気を絞ってから長さ3cmに切る,1,1.2,1.2,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
246218,258,1,1,2097,32789,4,鍋に、だしとstillたれ、あげを入れて中火にかけ、沸騰してきたら菜の花を加える,1,4,6,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
246219,258,1,1,1880,32791,1,乾燥わかめは水でさっと洗い、みょうがは薄切りにする,2,4.1,6.1,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
246220,258,1,1,2097,32790,5,再び沸騰してきたら、溶き卵を流し入れて1分加熱してから火を止め、蓋をして蒸らしたら完成,1,7,8,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
246221,258,1,1,1880,32792,2,鍋にだしを入れて中火にかけ、沸騰したらわかめと白だしを加える,2,7.1,11.1,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
246222,258,1,1,1880,32793,3,お吸い物をお椀によそい、みょうがと万能ねぎを散らして完成,2,12,12,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
246223,258,1,2,1826,32794,1,鍋に、水と白だしを入れて火にかける,1,1,4,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
246224,258,1,2,1940,24611,1,えのきは半分の長さに切ってからほぐして、深めの耐熱容器に入れてラップをし、レンジで加熱(600Wで約3分)してから水気を切っておく,2,1.1,4.1,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
246225,258,1,2,1940,24612,2,★の梅干しは種をとって裏ごしする,2,1.2,1.2,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
246226,258,1,2,1826,32795,2,だしが沸騰してきたら、とろろ昆布と巻麩を加えてから火を止める,1,5,6,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
246227,258,1,2,2111,32785,7,タラと菜の花のサラダ風を温めてから、お皿に盛り付けて完成,3,5.1,6.1,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
246228,258,1,2,1940,24613,3,ボウルに★の調味料を混ぜ合わせておき、加熱したえのきを加えて和える,2,5.2,5.2,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
246229,258,1,2,1940,24614,4,和えたえのきを器に盛り付け、刻み海苔を散らして完成,2,6,6,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
246230,258,1,2,1826,32796,3,お吸い物をお椀によそい、お好みで三つ葉を散らしたら完成,1,7,7,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
246231,258,1,3,1847,32822,2,stillたれに浸けた生鮭(2切れ)をグリル(フライパンでも可)で12分程焼く,1,1,12,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
246232,258,1,3,1888,32816,1,あげに熱湯をかけて、油抜きをしてから食べやすい大きさに切る,2,1.1,2.1,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
246233,258,1,3,1888,32817,2,乾燥わかめは水でさっと洗う,2,3,3,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
246234,258,1,3,1888,32818,3,鍋にだしを入れて火にかけ、沸騰してきたら一旦火を止めて、あげと乾燥わかめを加える,2,4,7,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
246235,258,1,3,1830,32812,1,木綿豆腐は2つに切って水気を切る,3,4.1,4.1,2,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
246236,258,1,3,1830,32813,2,万能ねぎはみじん切りにする,3,5,5,2,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
246237,258,1,3,1830,32814,3,小鍋で胡麻油を熱し、干しエビを炒めて香りが出てきたら、ねぎを加える,3,6,7,2,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
246238,258,1,3,1888,32819,4,鍋を再び火にかけ、沸騰してきたら白味噌を加える,2,8,8,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
246239,258,1,3,1830,32815,4,ねぎがしんなりしたらしょう油を加えてタレを完成させ、出来上がったタレを豆腐の上にかければ完成,3,8.1,8.1,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
246240,258,1,3,1888,32820,5,あげとわかめのお味噌汁をお椀によそい、お好みで三つ葉を散らして完成,2,9,9,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
246241,258,1,3,1847,32823,3,焼けた鮭を一匹づつお皿に盛り付けて、お好みで大葉や大根おろしを添えて完成,1,13,13,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
246242,258,1,4,1842,32824,1,レンコンは皮を剥いて、厚さ3mmの輪切りにして4等分に切ってから、水にさらして水分をふき取る,1,1,3,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
246243,258,1,4,1842,32825,2,フライパンにバターを溶かしてレンコンを加え、中火で炒めて全体が透き通ってきたら、しょう油を回しかけてから塩、こしょう、青のりを振る,1,4,8,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
246244,258,1,4,1858,32803,4,木綿豆腐は厚さ1cmの4枚切りにしてから、しっかり水切りをする,2,4.1,4.1,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
246245,258,1,4,1858,32804,5,ナチュラルチーズは、薄切りにしたものを2枚用意する,2,5,5,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
246246,258,1,4,1858,32805,6,木綿豆腐に塩とこしょうを振り、薄切りにしたナチュラルチーズを木綿豆腐で挟んでから薄力粉を全体に振る,2,6,8,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
246247,258,1,4,1858,32806,7,フライパンを火にかけ、オリーブオイルを注いで温め、チーズを挟んだ木綿豆腐をこんがりと焦げ目が付くまで焼く,2,9,10,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
246248,258,1,4,1842,32826,3,炒めたレンコンを器に盛り付けて完成,1,9.1,9.1,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
246249,258,1,4,1858,32807,8,お皿に豆腐ステーキを盛り付け、お好みで緑の野菜(茹でたおかひじき等)を彩で添え、トマトソースをかけて完成,2,11,11,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
246250,258,1,4,1878,32827,1,ピーマンは縦に半分に切り、へたと種を取ってから5mm幅に切る,3,12,14,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
246251,258,1,4,1878,32828,2,ピーマンを耐熱容器に入れ、蓋をして電子レンジで加熱(600W2分)する,3,15,16,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
246252,258,1,4,1878,32829,3,耐熱容器を電子レンジから取り出し、塩昆布を加えて和えてから、器に盛り付けて完成,3,17,17,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
246253,258,1,5,1876,20867,1,乾燥わかめを水で戻す,1,1,1,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
246254,258,1,5,1876,20868,2,鍋にだしを入れて中火にかけ、沸騰したら薄口しょう油とみりんを加える,1,2,4,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
246255,258,1,5,1913,32808,1,ミニトマトはへたを取って半分に切る,2,2.1,3.1,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
